model,cv,n_neighbors,accuracy,f1,roc_auc,n_bootstrap,shrinkage,solver,bandwidth,kernel
kde,bootstrap_1000,,0.9125857142857144,0.9128804593890316,0.9790156643098852,1000.0,,,0.26,tophat
kde,10-fold,,0.6285714285714286,0.6262698412698413,,,,,0.27,gaussian
kde,LOOCV,,0.6428571428571429,0.6753246753246753,0.6342857142857142,,,,0.27,gaussian
kde,5x2-stratified,,0.6428571428571429,0.6556911226028873,,,,,0.27,gaussian
kde,bootstrap_10,,0.8471428571428572,0.8519297173381972,0.946813061453174,10.0,,,0.27,gaussian
kde,bootstrap_50,,0.8582857142857142,0.8597115857923154,0.9494477994462625,50.0,,,0.27,gaussian
kde,bootstrap_100,,0.8584285714285714,0.8614271165027884,0.950254568816475,100.0,,,0.27,gaussian
kde,bootstrap_500,,0.8547142857142859,0.8573099272037205,0.9459885531325664,500.0,,,0.27,gaussian
kde,bootstrap_1000,,0.8594285714285715,0.8611337239548877,0.9472229367388534,1000.0,,,0.27,gaussian
kde,10-fold,,0.5571428571428572,0.4238095238095238,,,,,0.27,tophat
kde,LOOCV,,0.5714285714285714,0.5,,,,,0.27,tophat
kde,5x2-stratified,,0.4857142857142857,0.26995337995338,,,,,0.27,tophat
kde,bootstrap_10,,0.9042857142857142,0.9051559342995,0.97415957364826,10.0,,,0.27,tophat
kde,bootstrap_50,,0.9097142857142856,0.909770756575886,0.976870899517418,50.0,,,0.27,tophat
kde,bootstrap_100,,0.915857142857143,0.9161187836909948,0.980300513102848,100.0,,,0.27,tophat
kde,bootstrap_500,,0.9140285714285714,0.9141540169965948,0.97885945689599,500.0,,,0.27,tophat
kde,bootstrap_1000,,0.9130428571428574,0.9130669051715428,0.9788896427562988,1000.0,,,0.27,tophat
kde,10-fold,,0.6428571428571428,0.6562698412698411,,,,,0.28,gaussian
kde,LOOCV,,0.6428571428571429,0.6753246753246753,0.643265306122449,,,,0.28,gaussian
kde,5x2-stratified,,0.6357142857142858,0.6476028873087698,,,,,0.28,gaussian
kde,bootstrap_10,,0.8400000000000001,0.8337388441567267,0.9394614691487796,10.0,,,0.28,gaussian
kde,bootstrap_50,,0.8482857142857142,0.8470058968521522,0.9421608136168562,50.0,,,0.28,gaussian
kde,bootstrap_100,,0.8497142857142858,0.8514739787086444,0.9380441453117788,100.0,,,0.28,gaussian
kde,bootstrap_500,,0.8526000000000001,0.8547272801388852,0.942187392740663,500.0,,,0.28,gaussian
kde,bootstrap_1000,,0.851457142857143,0.8535876393326955,0.9422354039129708,1000.0,,,0.28,gaussian
kde,10-fold,,0.5571428571428572,0.4238095238095238,,,,,0.28,tophat
kde,LOOCV,,0.5714285714285714,0.5,,,,,0.28,tophat
kde,5x2-stratified,,0.4857142857142857,0.26995337995338,,,,,0.28,tophat
kde,bootstrap_10,,0.9028571428571428,0.9052836193492206,0.9750073795625516,10.0,,,0.28,tophat
kde,bootstrap_50,,0.9222857142857144,0.9236721952027064,0.9812128375106997,50.0,,,0.28,tophat
kde,bootstrap_100,,0.9155714285714286,0.9168849874266644,0.97974301453025,100.0,,,0.28,tophat
kde,bootstrap_500,,0.912057142857143,0.9111072399252952,0.9784438925685606,500.0,,,0.28,tophat
kde,bootstrap_1000,,0.9126428571428572,0.9131495601539952,0.9786451930937832,1000.0,,,0.28,tophat
kde,10-fold,,0.6428571428571427,0.6598412698412698,,,,,0.29,gaussian
kde,LOOCV,,0.6714285714285714,0.7012987012987013,0.6457142857142858,,,,0.29,gaussian
kde,5x2-stratified,,0.6357142857142858,0.6476028873087698,,,,,0.29,gaussian
kde,bootstrap_10,,0.8314285714285715,0.8424162467925628,0.9350915938047204,10.0,,,0.29,gaussian
kde,bootstrap_50,,0.8422857142857143,0.8393045206115093,0.9346676875231188,50.0,,,0.29,gaussian
kde,bootstrap_100,,0.8440000000000001,0.8473506641383366,0.9356903568749904,100.0,,,0.29,gaussian
kde,bootstrap_500,,0.8452571428571429,0.84796771799879,0.9373420742151456,500.0,,,0.29,gaussian
kde,bootstrap_1000,,0.8453000000000002,0.848326771168693,0.936603478167664,1000.0,,,0.29,gaussian
kde,10-fold,,0.5571428571428572,0.4238095238095238,,,,,0.29,tophat
kde,LOOCV,,0.5714285714285714,0.5,,,,,0.29,tophat
kde,5x2-stratified,,0.4857142857142857,0.26995337995338,,,,,0.29,tophat
kde,bootstrap_10,,0.9114285714285714,0.9145035119922464,0.980888019627152,10.0,,,0.29,tophat
kde,bootstrap_50,,0.9074285714285716,0.906515959404783,0.977580206249814,50.0,,,0.29,tophat
kde,bootstrap_100,,0.9115714285714288,0.911064487338231,0.9776318596601348,100.0,,,0.29,tophat
kde,bootstrap_500,,0.9124571428571432,0.9122262924798756,0.9789325647252292,500.0,,,0.29,tophat
kde,bootstrap_1000,,0.9133857142857146,0.9131516638591084,0.9789698285595472,1000.0,,,0.29,tophat
kde,10-fold,,0.6714285714285714,0.6951587301587303,,,,,0.3,gaussian
kde,LOOCV,,0.6714285714285714,0.7012987012987013,0.646530612244898,,,,0.3,gaussian
kde,5x2-stratified,,0.6285714285714287,0.6341996239055062,,,,,0.3,gaussian
kde,bootstrap_10,,0.8457142857142858,0.8529322579037106,0.9260117030087568,10.0,,,0.3,gaussian
kde,bootstrap_50,,0.8422857142857141,0.8424778524934741,0.9342736732235634,50.0,,,0.3,gaussian
kde,bootstrap_100,,0.8400000000000002,0.8441861513971921,0.9345799339010328,100.0,,,0.3,gaussian
kde,bootstrap_500,,0.8391142857142859,0.8416051688042493,0.9327628454619182,500.0,,,0.3,gaussian
kde,bootstrap_1000,,0.8354428571428573,0.8378696567812304,0.932151806797005,1000.0,,,0.3,gaussian
kde,10-fold,,0.5428571428571429,0.4973809523809523,,,,,0.3,tophat
kde,LOOCV,,0.5714285714285714,0.5454545454545454,,,,,0.3,tophat
kde,5x2-stratified,,0.4714285714285713,0.3351226551226551,,,,,0.3,tophat
kde,bootstrap_10,,0.862857142857143,0.8692115690686242,0.946422388597815,10.0,,,0.3,tophat
kde,bootstrap_50,,0.8525714285714285,0.8553784370956008,0.9422440690534638,50.0,,,0.3,tophat
kde,bootstrap_100,,0.8691428571428574,0.8727478831527246,0.951856351636499,100.0,,,0.3,tophat
kde,bootstrap_500,,0.8618857142857144,0.862729148098932,0.9489697445338604,500.0,,,0.3,tophat
kde,bootstrap_1000,,0.8622714285714287,0.8625327020328565,0.948003868301282,1000.0,,,0.3,tophat
kde,10-fold,,0.6428571428571428,0.6707142857142857,,,,,0.31,gaussian
kde,LOOCV,,0.6714285714285714,0.7012987012987013,0.6530612244897959,,,,0.31,gaussian
kde,5x2-stratified,,0.6214285714285716,0.6232106129164953,,,,,0.31,gaussian
kde,bootstrap_10,,0.8242857142857142,0.8314237845949648,0.9239898676487088,10.0,,,0.31,gaussian
kde,bootstrap_50,,0.8397142857142856,0.8428206923914341,0.9316453341059554,50.0,,,0.31,gaussian
kde,bootstrap_100,,0.8324285714285713,0.8344940276516116,0.9289353812201582,100.0,,,0.31,gaussian
kde,bootstrap_500,,0.8337428571428572,0.8364696429541937,0.9291410035143056,500.0,,,0.31,gaussian
kde,bootstrap_1000,,0.8339000000000002,0.8356832681737358,0.929135423900842,1000.0,,,0.31,gaussian
kde,10-fold,,0.5428571428571429,0.4973809523809523,,,,,0.31,tophat
kde,LOOCV,,0.5714285714285714,0.5454545454545454,,,,,0.31,tophat
kde,5x2-stratified,,0.4714285714285713,0.3351226551226551,,,,,0.31,tophat
kde,bootstrap_10,,0.8742857142857143,0.877133306709665,0.9509650604777942,10.0,,,0.31,tophat
kde,bootstrap_50,,0.8677142857142858,0.8694216798947592,0.950470535806168,50.0,,,0.31,tophat
kde,bootstrap_100,,0.8624285714285712,0.8640553527062299,0.9479381263121291,100.0,,,0.31,tophat
kde,bootstrap_500,,0.8581428571428572,0.8594782796364705,0.946689477097052,500.0,,,0.31,tophat
kde,bootstrap_1000,,0.8613142857142859,0.8618847636420038,0.9477633582988594,1000.0,,,0.31,tophat
kde,10-fold,,0.6428571428571428,0.6707142857142857,,,,,0.32,gaussian
kde,LOOCV,,0.6714285714285714,0.7012987012987013,0.6579591836734693,,,,0.32,gaussian
kde,5x2-stratified,,0.6142857142857143,0.6140439462498286,,,,,0.32,gaussian
kde,bootstrap_10,,0.8299999999999998,0.827449219687038,0.924806085584723,10.0,,,0.32,gaussian
kde,bootstrap_50,,0.8208571428571427,0.8208634867345188,0.9169292849024286,50.0,,,0.32,gaussian
kde,bootstrap_100,,0.8378571428571426,0.840580467069357,0.9279183211305112,100.0,,,0.32,gaussian
kde,bootstrap_500,,0.8281142857142858,0.8298065416625949,0.9249279401895912,500.0,,,0.32,gaussian
kde,bootstrap_1000,,0.8287285714285715,0.8311491349361503,0.9236129227181146,1000.0,,,0.32,gaussian
kde,10-fold,,0.5571428571428572,0.4826190476190476,,,,,0.32,tophat
kde,LOOCV,,0.6285714285714286,0.6060606060606061,,,,,0.32,tophat
kde,5x2-stratified,,0.5142857142857142,0.3616161616161616,,,,,0.32,tophat
kde,bootstrap_10,,0.8457142857142858,0.8438112816349671,0.9224182951709764,10.0,,,0.32,tophat
kde,bootstrap_50,,0.8260000000000001,0.8230820720008343,0.9214960487080406,50.0,,,0.32,tophat
kde,bootstrap_100,,0.8318571428571427,0.8325933506346295,0.9209077881996348,100.0,,,0.32,tophat
kde,bootstrap_500,,0.8297428571428572,0.8288675391435164,0.920254107327107,500.0,,,0.32,tophat
kde,bootstrap_1000,,0.8301714285714288,0.8310723366335899,0.9201612555983214,1000.0,,,0.32,tophat
kde,10-fold,,0.6428571428571428,0.6707142857142857,,,,,0.33,gaussian
kde,LOOCV,,0.6714285714285714,0.7012987012987013,0.6612244897959183,,,,0.33,gaussian
kde,5x2-stratified,,0.6142857142857143,0.6140439462498286,,,,,0.33,gaussian
kde,bootstrap_10,,0.837142857142857,0.8341203735098317,0.9258328525900728,10.0,,,0.33,gaussian
kde,bootstrap_50,,0.8208571428571428,0.8229916430067908,0.91871076175209,50.0,,,0.33,gaussian
kde,bootstrap_100,,0.8282857142857142,0.8322559196833805,0.9210599199906996,100.0,,,0.33,gaussian
kde,bootstrap_500,,0.8223142857142858,0.822616157042685,0.9202223962941344,500.0,,,0.33,gaussian
kde,bootstrap_1000,,0.8261714285714288,0.8290361203169788,0.9212162006628092,1000.0,,,0.33,gaussian
kde,10-fold,,0.5571428571428572,0.4826190476190476,,,,,0.33,tophat
kde,LOOCV,,0.6285714285714286,0.6060606060606061,,,,,0.33,tophat
kde,5x2-stratified,,0.5142857142857142,0.3616161616161616,,,,,0.33,tophat
kde,bootstrap_10,,0.8457142857142858,0.8372530622681198,0.933885686656126,10.0,,,0.33,tophat
kde,bootstrap_50,,0.8331428571428572,0.8307667783291685,0.9196298078493516,50.0,,,0.33,tophat
kde,bootstrap_100,,0.8277142857142858,0.8277699901660014,0.9184848911907324,100.0,,,0.33,tophat
kde,bootstrap_500,,0.8300000000000001,0.8311541035055159,0.9205066768919123,500.0,,,0.33,tophat
kde,bootstrap_1000,,0.828157142857143,0.8289045386121339,0.92001187820849,1000.0,,,0.33,tophat
kde,10-fold,,0.6428571428571428,0.6707142857142857,,,,,0.34,gaussian
kde,LOOCV,,0.6714285714285714,0.7012987012987013,0.6620408163265306,,,,0.34,gaussian
kde,5x2-stratified,,0.6214285714285714,0.6300867269984918,,,,,0.34,gaussian
kde,bootstrap_10,,0.7971428571428572,0.7840805905659782,0.914201225340582,10.0,,,0.34,gaussian
kde,bootstrap_50,,0.821142857142857,0.8230698760991786,0.920485967795556,50.0,,,0.34,gaussian
kde,bootstrap_100,,0.8188571428571428,0.8225864714582801,0.9123312535122572,100.0,,,0.34,gaussian
kde,bootstrap_500,,0.8203714285714286,0.8226674387974925,0.9163881417982964,500.0,,,0.34,gaussian
kde,bootstrap_1000,,0.8188285714285717,0.8215383912381102,0.9168554228728474,1000.0,,,0.34,gaussian
kde,10-fold,,0.5999999999999999,0.547142857142857,,,,,0.34,tophat
kde,LOOCV,,0.6142857142857143,0.5846153846153846,,,,,0.34,tophat
kde,5x2-stratified,,0.5714285714285714,0.4997269397269397,,,,,0.34,tophat
kde,bootstrap_10,,0.7728571428571428,0.7688857143399856,0.8868222645944328,10.0,,,0.34,tophat
kde,bootstrap_50,,0.812857142857143,0.8154941119089274,0.9080569975314752,50.0,,,0.34,tophat
kde,bootstrap_100,,0.8055714285714286,0.8080369900120339,0.9030729197144518,100.0,,,0.34,tophat
kde,bootstrap_500,,0.8078285714285716,0.8064655702546658,0.9054343662114788,500.0,,,0.34,tophat
kde,bootstrap_1000,,0.8059714285714288,0.8038550276057629,0.9024871849243236,1000.0,,,0.34,tophat
kde,10-fold,,0.6428571428571428,0.6707142857142857,,,,,0.35,gaussian
kde,LOOCV,,0.6714285714285714,0.7012987012987013,0.6661224489795918,,,,0.35,gaussian
kde,5x2-stratified,,0.6214285714285714,0.6300867269984918,,,,,0.35,gaussian
kde,bootstrap_10,,0.7885714285714286,0.7933521328343696,0.8999071993989602,10.0,,,0.35,gaussian
kde,bootstrap_50,,0.805142857142857,0.8070978616611569,0.9105797642055894,50.0,,,0.35,gaussian
kde,bootstrap_100,,0.8131428571428571,0.8202647991669082,0.9127504674883656,100.0,,,0.35,gaussian
kde,bootstrap_500,,0.8131428571428571,0.8169872455802016,0.9118371312326552,500.0,,,0.35,gaussian
kde,bootstrap_1000,,0.8132285714285716,0.8153483725928331,0.9112972896917496,1000.0,,,0.35,gaussian
kde,10-fold,,0.5999999999999999,0.547142857142857,,,,,0.35,tophat
kde,LOOCV,,0.6142857142857143,0.5846153846153846,,,,,0.35,tophat
kde,5x2-stratified,,0.5714285714285714,0.4997269397269397,,,,,0.35,tophat
kde,bootstrap_10,,0.8171428571428571,0.8097396027726775,0.9117074987939654,10.0,,,0.35,tophat
kde,bootstrap_50,,0.8059999999999999,0.8117941203711608,0.9029260269606352,50.0,,,0.35,tophat
kde,bootstrap_100,,0.809,0.8066620444201708,0.904927519442486,100.0,,,0.35,tophat
kde,bootstrap_500,,0.8048571428571429,0.8027154908419553,0.9026253218992704,500.0,,,0.35,tophat
kde,bootstrap_1000,,0.807357142857143,0.8054051295860637,0.9044662089348916,1000.0,,,0.35,tophat
kde,10-fold,,0.6428571428571428,0.6707142857142857,,,,,0.36,gaussian
kde,LOOCV,,0.6571428571428571,0.6923076923076923,0.6734693877551021,,,,0.36,gaussian
kde,5x2-stratified,,0.6142857142857143,0.6245922215039863,,,,,0.36,gaussian
kde,bootstrap_10,,0.8142857142857143,0.8167483066406456,0.9084149751645276,10.0,,,0.36,gaussian
kde,bootstrap_50,,0.8157142857142858,0.8179672578116585,0.9110436474392024,50.0,,,0.36,gaussian
kde,bootstrap_100,,0.8155714285714285,0.8168940141246175,0.912116673143146,100.0,,,0.36,gaussian
kde,bootstrap_500,,0.8095428571428572,0.8117667789666786,0.9072899947434782,500.0,,,0.36,gaussian
kde,bootstrap_1000,,0.8079857142857144,0.8098589735247494,0.9071926618075152,1000.0,,,0.36,gaussian
kde,10-fold,,0.5999999999999999,0.547142857142857,,,,,0.36,tophat
kde,LOOCV,,0.6142857142857143,0.5846153846153846,,,,,0.36,tophat
kde,5x2-stratified,,0.5714285714285714,0.4997269397269397,,,,,0.36,tophat
kde,bootstrap_10,,0.8,0.8006389445529629,0.8961312392847491,10.0,,,0.36,tophat
kde,bootstrap_50,,0.8014285714285715,0.7991222573121999,0.8979897832877757,50.0,,,0.36,tophat
kde,bootstrap_100,,0.8039999999999999,0.8032351148396909,0.9002453637572914,100.0,,,0.36,tophat
kde,bootstrap_500,,0.8090285714285714,0.8072664369387317,0.904181204697206,500.0,,,0.36,tophat
kde,bootstrap_1000,,0.8084857142857144,0.8086725226063379,0.90368350084798,1000.0,,,0.36,tophat
kde,10-fold,,0.6428571428571428,0.6707142857142857,,,,,0.37,gaussian
kde,LOOCV,,0.6714285714285714,0.7012987012987013,0.676734693877551,,,,0.37,gaussian
kde,5x2-stratified,,0.6142857142857143,0.6245922215039863,,,,,0.37,gaussian
kde,bootstrap_10,,0.8114285714285714,0.8114107403035643,0.9122471619287824,10.0,,,0.37,gaussian
kde,bootstrap_50,,0.8097142857142857,0.8124646433821286,0.905853008491294,50.0,,,0.37,gaussian
kde,bootstrap_100,,0.8002857142857144,0.8027648863017951,0.9009265844526296,100.0,,,0.37,gaussian
kde,bootstrap_500,,0.8046857142857143,0.8075784547631103,0.9043514643041284,500.0,,,0.37,gaussian
kde,bootstrap_1000,,0.8071428571428574,0.8094993697198095,0.9045464233614148,1000.0,,,0.37,gaussian
kde,10-fold,,0.5999999999999999,0.547142857142857,,,,,0.37,tophat
kde,LOOCV,,0.6142857142857143,0.5846153846153846,,,,,0.37,tophat
kde,5x2-stratified,,0.5714285714285714,0.4997269397269397,,,,,0.37,tophat
kde,bootstrap_10,,0.7914285714285715,0.7939431346648195,0.9088906921455798,10.0,,,0.37,tophat
kde,bootstrap_50,,0.8225714285714284,0.8247540437154655,0.9060625393794018,50.0,,,0.37,tophat
kde,bootstrap_100,,0.8062857142857142,0.8026584113429207,0.9020200439104992,100.0,,,0.37,tophat
kde,bootstrap_500,,0.8085142857142857,0.807326955637994,0.9050728847788472,500.0,,,0.37,tophat
kde,bootstrap_1000,,0.8117857142857144,0.8112700049761035,0.9065373711304696,1000.0,,,0.37,tophat
kde,10-fold,,0.6285714285714286,0.6440476190476192,,,,,0.38,gaussian
kde,LOOCV,,0.6571428571428571,0.6842105263157895,0.6791836734693877,,,,0.38,gaussian
kde,5x2-stratified,,0.6071428571428572,0.6124710093827741,,,,,0.38,gaussian
kde,bootstrap_10,,0.7928571428571429,0.7915678450752943,0.8944687859564147,10.0,,,0.38,gaussian
kde,bootstrap_50,,0.8062857142857144,0.802973675976211,0.9008262304021172,50.0,,,0.38,gaussian
kde,bootstrap_100,,0.8082857142857145,0.8072655282991431,0.902831966580634,100.0,,,0.38,gaussian
kde,bootstrap_500,,0.8006,0.80289622557375,0.8996125490685541,500.0,,,0.38,gaussian
kde,bootstrap_1000,,0.8010285714285715,0.8033397542204673,0.9002323161064217,1000.0,,,0.38,gaussian
kde,10-fold,,0.5999999999999999,0.547142857142857,,,,,0.38,tophat
kde,LOOCV,,0.6142857142857143,0.5846153846153846,,,,,0.38,tophat
kde,5x2-stratified,,0.5714285714285714,0.4997269397269397,,,,,0.38,tophat
kde,bootstrap_10,,0.7614285714285713,0.7529560624849807,0.8740185871991377,10.0,,,0.38,tophat
kde,bootstrap_50,,0.8165714285714284,0.8158353520555476,0.9089683453027234,50.0,,,0.38,tophat
kde,bootstrap_100,,0.8075714285714287,0.8049976336175547,0.9031503752940894,100.0,,,0.38,tophat
kde,bootstrap_500,,0.8116285714285715,0.8116434481678859,0.9058167264704238,500.0,,,0.38,tophat
kde,bootstrap_1000,,0.809157142857143,0.8071066161968192,0.9046425459465116,1000.0,,,0.38,tophat
kde,10-fold,,0.6285714285714286,0.6440476190476192,,,,,0.39,gaussian
kde,LOOCV,,0.6571428571428571,0.6842105263157895,0.6791836734693878,,,,0.39,gaussian
kde,5x2-stratified,,0.6214285714285716,0.633758888170653,,,,,0.39,gaussian
kde,bootstrap_10,,0.8071428571428572,0.8036747974247975,0.90595166104935,10.0,,,0.39,gaussian
kde,bootstrap_50,,0.8085714285714286,0.8097606003396431,0.896962410306196,50.0,,,0.39,gaussian
kde,bootstrap_100,,0.7978571428571429,0.8011016041959935,0.897366374941744,100.0,,,0.39,gaussian
kde,bootstrap_500,,0.7999714285714286,0.8032617459499725,0.8969901758407166,500.0,,,0.39,gaussian
kde,bootstrap_1000,,0.7991142857142859,0.8033119901248722,0.8972521416491019,1000.0,,,0.39,gaussian
kde,10-fold,,0.5999999999999999,0.547142857142857,,,,,0.39,tophat
kde,LOOCV,,0.6142857142857143,0.5846153846153846,,,,,0.39,tophat
kde,5x2-stratified,,0.5714285714285714,0.4997269397269397,,,,,0.39,tophat
kde,bootstrap_10,,0.8142857142857144,0.8254110252701903,0.90415429696508,10.0,,,0.39,tophat
kde,bootstrap_50,,0.8111428571428569,0.8093216988652611,0.9027096177774117,50.0,,,0.39,tophat
kde,bootstrap_100,,0.8109999999999999,0.8074941422801629,0.9067489229742576,100.0,,,0.39,tophat
kde,bootstrap_500,,0.8065428571428572,0.8041378416472525,0.9025346502747988,500.0,,,0.39,tophat
kde,bootstrap_1000,,0.8086000000000001,0.8065361778843761,0.9044517930524708,1000.0,,,0.39,tophat
kde,10-fold,,0.6428571428571428,0.6523809523809524,,,,,0.4,gaussian
kde,LOOCV,,0.6714285714285714,0.6933333333333334,0.6840816326530612,,,,0.4,gaussian
kde,5x2-stratified,,0.6214285714285716,0.633758888170653,,,,,0.4,gaussian
kde,bootstrap_10,,0.7628571428571428,0.7576676123199048,0.8833189598510494,10.0,,,0.4,gaussian
kde,bootstrap_50,,0.7931428571428571,0.7987350066399759,0.8888706925924683,50.0,,,0.4,gaussian
kde,bootstrap_100,,0.7894285714285714,0.7896798612886526,0.8882051536767746,100.0,,,0.4,gaussian
kde,bootstrap_500,,0.7951428571428574,0.7991953121945666,0.8929598989072013,500.0,,,0.4,gaussian
kde,bootstrap_1000,,0.7924857142857143,0.796549498083074,0.8921837952664543,1000.0,,,0.4,gaussian
kde,10-fold,,0.5999999999999999,0.547142857142857,,,,,0.4,tophat
kde,LOOCV,,0.6142857142857143,0.5846153846153846,,,,,0.4,tophat
kde,5x2-stratified,,0.5714285714285714,0.4997269397269397,,,,,0.4,tophat
kde,bootstrap_10,,0.8014285714285716,0.802290456241669,0.8970630899273051,10.0,,,0.4,tophat
kde,bootstrap_50,,0.8074285714285714,0.8094028506976129,0.9077597843066592,50.0,,,0.4,tophat
kde,bootstrap_100,,0.810142857142857,0.8109849679972492,0.9039318189570038,100.0,,,0.4,tophat
kde,bootstrap_500,,0.8096857142857143,0.8091589397882574,0.9042470423643229,500.0,,,0.4,tophat
kde,bootstrap_1000,,0.8097857142857144,0.808086355929746,0.9048620100499052,1000.0,,,0.4,tophat
kde,10-fold,,0.6571428571428571,0.6630952380952382,,,,,0.41,gaussian
kde,LOOCV,,0.6714285714285714,0.6933333333333334,0.6857142857142857,,,,0.41,gaussian
kde,5x2-stratified,,0.6357142857142858,0.6436290180407828,,,,,0.41,gaussian
kde,bootstrap_10,,0.8071428571428572,0.7963795645016256,0.9053382122700264,10.0,,,0.41,gaussian
kde,bootstrap_50,,0.7857142857142856,0.7889715299015145,0.8827296701246155,50.0,,,0.41,gaussian
kde,bootstrap_100,,0.7924285714285715,0.7930961214285571,0.8904811021188961,100.0,,,0.41,gaussian
kde,bootstrap_500,,0.7898000000000001,0.791984488342462,0.8872022952609815,500.0,,,0.41,gaussian
kde,bootstrap_1000,,0.7904428571428573,0.7935146531100856,0.889900662619921,1000.0,,,0.41,gaussian
kde,10-fold,,0.5999999999999999,0.547142857142857,,,,,0.41,tophat
kde,LOOCV,,0.6142857142857143,0.5846153846153846,,,,,0.41,tophat
kde,5x2-stratified,,0.5714285714285714,0.4997269397269397,,,,,0.41,tophat
kde,bootstrap_10,,0.8071428571428572,0.8128926560083849,0.8893023388495301,10.0,,,0.41,tophat
kde,bootstrap_50,,0.8037142857142857,0.8054773345933554,0.9002087434418677,50.0,,,0.41,tophat
kde,bootstrap_100,,0.8135714285714286,0.8120220069314921,0.9068850175354958,100.0,,,0.41,tophat
kde,bootstrap_500,,0.811657142857143,0.8110922427678767,0.9061147201869432,500.0,,,0.41,tophat
kde,bootstrap_1000,,0.8067857142857143,0.8055350303833154,0.9024848327786774,1000.0,,,0.41,tophat
kde,10-fold,,0.6428571428571428,0.633095238095238,,,,,0.42,gaussian
kde,LOOCV,,0.6857142857142857,0.7027027027027027,0.6857142857142857,,,,0.42,gaussian
kde,5x2-stratified,,0.6428571428571429,0.6480246224363873,,,,,0.42,gaussian
kde,bootstrap_10,,0.8,0.8094130137400672,0.8979101356617039,10.0,,,0.42,gaussian
kde,bootstrap_50,,0.7939999999999999,0.8009642082783277,0.8865497052181907,50.0,,,0.42,gaussian
kde,bootstrap_100,,0.7882857142857144,0.7943774554279538,0.8873691429415109,100.0,,,0.42,gaussian
kde,bootstrap_500,,0.791257142857143,0.7942017144303456,0.8866664994467363,500.0,,,0.42,gaussian
kde,bootstrap_1000,,0.7931428571428573,0.7955286685238235,0.8888718314555046,1000.0,,,0.42,gaussian
kde,10-fold,,0.5999999999999999,0.547142857142857,,,,,0.42,tophat
kde,LOOCV,,0.6142857142857143,0.5846153846153846,,,,,0.42,tophat
kde,5x2-stratified,,0.5714285714285714,0.4997269397269397,,,,,0.42,tophat
kde,bootstrap_10,,0.8142857142857143,0.815873460705846,0.9057698083463124,10.0,,,0.42,tophat
kde,bootstrap_50,,0.8094285714285715,0.8096657746487257,0.9003023289148452,50.0,,,0.42,tophat
kde,bootstrap_100,,0.8137142857142856,0.8139373397411535,0.9080192375019196,100.0,,,0.42,tophat
kde,bootstrap_500,,0.809,0.8053726773426361,0.9048601041360012,500.0,,,0.42,tophat
kde,bootstrap_1000,,0.8059142857142858,0.8039318303938267,0.902644079915924,1000.0,,,0.42,tophat
kde,10-fold,,0.6285714285714286,0.6140476190476191,,,,,0.43,gaussian
kde,LOOCV,,0.6857142857142857,0.7027027027027027,0.6840816326530612,,,,0.43,gaussian
kde,5x2-stratified,,0.6428571428571429,0.6480246224363873,,,,,0.43,gaussian
kde,bootstrap_10,,0.8042857142857143,0.807403102940919,0.8872625030007135,10.0,,,0.43,gaussian
kde,bootstrap_50,,0.795142857142857,0.7929381192402432,0.8913080206941955,50.0,,,0.43,gaussian
kde,bootstrap_100,,0.7795714285714287,0.7843918624223367,0.881907143567582,100.0,,,0.43,gaussian
kde,bootstrap_500,,0.7841428571428571,0.7878860914706222,0.8822114403927528,500.0,,,0.43,gaussian
kde,bootstrap_1000,,0.7861428571428573,0.7902533762285515,0.883417397535072,1000.0,,,0.43,gaussian
kde,10-fold,,0.5999999999999999,0.547142857142857,,,,,0.43,tophat
kde,LOOCV,,0.6142857142857143,0.5846153846153846,,,,,0.43,tophat
kde,5x2-stratified,,0.5714285714285714,0.4997269397269397,,,,,0.43,tophat
kde,bootstrap_10,,0.7914285714285713,0.7861723095702994,0.8920375418855697,10.0,,,0.43,tophat
kde,bootstrap_50,,0.7982857142857143,0.7979946076499875,0.899000446257684,50.0,,,0.43,tophat
kde,bootstrap_100,,0.8225714285714285,0.8216040545431369,0.9103400312710194,100.0,,,0.43,tophat
kde,bootstrap_500,,0.8089142857142858,0.8092261309646736,0.9042575094898594,500.0,,,0.43,tophat
kde,bootstrap_1000,,0.8094142857142859,0.8084151480329353,0.905373972975646,1000.0,,,0.43,tophat
kde,10-fold,,0.6428571428571428,0.6307142857142857,,,,,0.44,gaussian
kde,LOOCV,,0.6571428571428571,0.6666666666666666,0.6848979591836735,,,,0.44,gaussian
kde,5x2-stratified,,0.6571428571428571,0.663302400214165,,,,,0.44,gaussian
kde,bootstrap_10,,0.79,0.7940050630754957,0.9001568153196964,10.0,,,0.44,gaussian
kde,bootstrap_50,,0.7760000000000001,0.7743588583270511,0.8732470262460381,50.0,,,0.44,gaussian
kde,bootstrap_100,,0.7712857142857144,0.7782912854786246,0.8720177881000876,100.0,,,0.44,gaussian
kde,bootstrap_500,,0.7790285714285715,0.7835959609441584,0.8781270862171077,500.0,,,0.44,gaussian
kde,bootstrap_1000,,0.7817000000000001,0.7844670086117592,0.8782354989683369,1000.0,,,0.44,gaussian
kde,10-fold,,0.5571428571428572,0.4709523809523809,,,,,0.44,tophat
kde,LOOCV,,0.6,0.5625,,,,,0.44,tophat
kde,5x2-stratified,,0.5571428571428572,0.4637318237318237,,,,,0.44,tophat
